Fecha,Precio cierre,Precio maximo,Precio minimo,Precio promedio ponderado,Variacion porcentual,Variacion absoluta,Cantidad,Volumen,ticker,sector,MA_30,MA_60,MA_90,Retorno_Log,Retorno_Diario,Volatilidad_EWMA,Vol_Corta,Max_Acumulado,Drawdown,Variacion_Absoluta_Calc,Dia_Semana,RSI_14,Momentum_10d,Vol_MA20,Vol_Rel,Dist_MA20,Target_5d
2021-08-02,213.5,213.5,206.0,208.66,0.66,1.4,457136.0,95388009.1,ETB,TELECOM,207.45666666666665,207.5517857142857,207.5517857142857,-0.007930995618950006,-0.7899628252788005,88.58135288768166,6.468635204566071,239.0,-0.10669456066945604,-1.6999999999999886,Lunes,51.547303271441194,0.07340372046254395,62564966.975,1.5246233429343226,3.8777793996010455,0
2021-08-03,230.0,230.0,230.0,228.03,-3.77,-9.0,114696.0,26153949.1,ETB,TELECOM,208.12333333333333,207.94561403508771,207.94561403508771,0.07444247625451621,7.728337236533966,90.7698968825853,6.589374582776782,239.0,-0.03765690376569042,16.5,Martes,59.08372827804108,0.20418848167539272,63666123.475,0.4107985168952522,11.014576696592346,0
2021-08-04,221.0,0.0,0.0,215.48,0.0,0.0,37981.0,8184212.5,ETB,TELECOM,208.39,208.1706896551724,208.1706896551724,-0.039916607405442554,-3.913043478260869,89.61573635988674,7.186943411187559,239.0,-0.07531380753138073,-9.0,Miércoles,59.554140127388536,0.03755868544600949,60704006.19,0.1348216207408765,6.005372217958577,0
2021-08-06,213.0,0.0,0.0,208.45,0.0,0.0,637.0,132785.4,ETB,TELECOM,208.92333333333332,208.25254237288135,208.25254237288135,-0.036870535808327685,-3.6199095022624417,87.68459024873401,7.217609351664303,239.0,-0.10878661087866104,-8.0,Viernes,54.241245136186784,-0.03619909502262442,59923654.44,0.0022159095809644682,1.8748804285441056,0
2021-08-07,203.0,203.0,200.1,200.54,-1.93,-4.0,888478.0,178178355.3,ETB,TELECOM,209.19,208.165,208.165,-0.048086186667637795,-4.694835680751175,86.75193084124959,5.1286643783211865,239.0,-0.15062761506276146,-10.0,,51.515151515151516,-0.04245283018867929,61070920.89,2.917564574160133,-2.558440935054953,1
2021-08-09,199.9,199.9,199.9,199.46,-0.05,-0.1,90485.0,18048130.8,ETB,TELECOM,209.15333333333334,208.04666666666665,208.0295081967213,-0.015388737535432968,-1.5270935960591148,82.9014913143885,5.129632015353572,239.0,-0.16359832635983262,-3.0999999999999943,Lunes,53.40996168582376,-0.034299516908212535,61865547.04,0.29173153174141886,-3.5580750211072245,1
2021-08-10,198.9,0.0,0.0,197.35,0.0,0.0,4729.0,933289.3,ETB,TELECOM,208.61666666666667,207.52833333333334,207.88225806451615,-0.005015055646427843,-0.5002501250625291,79.03142924121977,1.7605142237004388,239.0,-0.16778242677824262,-1.0,Martes,43.56164383561644,-0.005499999999999949,61699722.370000005,0.015126312796081386,-3.7828947368420884,1
2021-08-11,201.0,0.0,0.0,197.53,0.0,0.0,29230.0,5773842.7,ETB,TELECOM,208.24666666666664,207.36333333333334,207.77301587301588,0.0105027221991492,1.0558069381598756,75.65828746895971,2.3235325289804236,239.0,-0.15899581589958156,2.0999999999999943,Miércoles,40.34749034749034,0.010558069381598756,61297290.879999995,0.09419409270963201,-2.6257145625423832,0
2021-09-02,215.0,215.0,214.5,214.81,0.7,1.5,711717.0,152884585.4,ETB,TELECOM,207.44666666666666,207.46500000000003,207.8859375,0.06733312006858695,6.965174129353224,79.27097222903254,4.298684359706703,239.0,-0.10041841004184104,14.0,Jueves,51.38121546961325,0.11979166666666674,68892603.05,2.219172721475503,3.704418290565313,0
2021-09-03,232.0,232.0,232.0,231.24,0.87,2.0,178575.0,41293270.0,ETB,TELECOM,207.81333333333333,207.96500000000003,208.2569230769231,0.07609934353864725,7.906976744186056,82.86445732676869,4.361350444406367,239.0,-0.029288702928870314,17.0,Viernes,60.36484245439469,0.0780669144981414,70274250.52000001,0.5876017132085665,11.103129564446999,0
2021-09-04,220.0,220.0,213.0,218.3,-0.45,-1.0,324963.0,70939910.8,ETB,TELECOM,208.14666666666665,208.29833333333335,208.4348484848485,-0.05310982531394841,-5.1724137931034475,84.36049862019802,5.434118241309742,239.0,-0.07949790794979084,-12.0,,57.961783439490446,0.030444964871194413,72368534.725,0.9802590458625595,4.826797541335124,0
2021-09-06,212.8,212.8,202.3,208.01,-0.09,-0.2,111193.0,23129043.6,ETB,TELECOM,208.67333333333332,208.645,208.5,-0.03327478888487221,-3.2727272727272716,82.33206372210313,5.882490100592327,239.0,-0.10962343096234306,-7.199999999999989,Lunes,55.27714502657555,-0.07478260869565212,72123631.89500001,0.32068606353146545,0.8722032612817747,0
2021-09-07,200.0,203.0,200.0,201.33,-1.48,-3.0,260928.0,52532149.9,ETB,TELECOM,208.84,208.4116666666667,208.375,-0.062035390919452635,-6.015037593984962,83.84204829334277,6.794212117128198,239.0,-0.16317991631799167,-12.800000000000011,Martes,52.90697674418604,-0.09502262443438914,66315140.135000005,0.7921592232642274,-4.902287099995246,1
2021-09-08,197.0,0.0,0.0,188.68,0.0,0.0,3398.0,641126.0,ETB,TELECOM,208.70666666666665,207.86166666666668,208.21014492753622,-0.015113637810048184,-1.5000000000000013,80.07886094489011,5.600106126675437,239.0,-0.17573221757322177,-3.0,Miércoles,42.24872231686542,-0.07511737089201875,66297028.33,0.009670508862157924,-5.791210367749025,1
2021-09-09,199.9,0.0,0.0,198.87,0.0,0.0,101768.0,20239069.9,ETB,TELECOM,208.10333333333332,207.64333333333335,208.09142857142857,0.014613512768365883,1.4720812182741128,76.9385540386914,3.0033862190811713,239.0,-0.16359832635983262,2.9000000000000057,Jueves,44.2664418212479,-0.015270935960591148,62973498.160000004,0.32139027513728957,-4.1269993525334945,1
2021-09-11,201.0,201.0,196.0,199.81,0.0,0.0,313804.0,62700388.2,ETB,TELECOM,207.43666666666664,207.54333333333335,207.99154929577463,0.0054876665527213144,0.5502751375687787,73.48414026486306,3.0101814574225774,239.0,-0.15899581589958156,1.0999999999999943,,35.94961240310077,0.005502751375687787,65873179.685,0.951834851449831,-3.4605316875195045,0
2021-09-12,191.0,191.0,191.0,191.17,-0.52,-1.0,317932.0,60777607.8,ETB,TELECOM,206.8033333333333,207.49333333333334,207.75555555555556,-0.051031480012445875,-4.975124378109452,73.57066567193364,3.3067119163531498,239.0,-0.20083682008368198,-10.0,,35.604606525911706,-0.039718451483157446,64625083.28000001,0.9404646727752733,-8.064787851074568,1
2021-10-02,230.0,230.0,214.8,222.02,6.98,15.0,4648114.0,1031964405.1,ETB,TELECOM,207.57,207.95833333333334,208.06027397260274,0.18580588087656555,20.418848167539274,114.42071800826939,9.942558849031876,239.0,-0.03765690376569042,39.0,,56.286982248520715,0.14427860696517403,111789187.78500001,9.231343616922405,9.884859777363717,0
2021-10-03,223.0,232.0,223.0,225.1,-3.88,-9.0,229832.0,51735966.4,ETB,TELECOM,208.43666666666664,208.325,208.26216216216216,-0.030907537463076663,-3.04347826086957,110.77052643218002,10.14656986138777,239.0,-0.06694560669456062,-7.0,,57.564296520423596,0.037209302325581506,104180007.16499999,0.496601678266932,5.757374561320315,0
2021-10-05,218.0,218.0,210.0,213.55,2.83,6.0,655791.0,140047018.5,ETB,TELECOM,208.96666666666667,208.75833333333333,208.392,-0.0226767086710297,-2.2421524663677084,106.48522237605751,10.408412505038891,239.0,-0.08786610878661083,-5.0,Martes,56.74869500372856,-0.06034482758620685,102083855.79,1.3718821396019292,3.3175355450236967,0
2021-10-06,203.0,203.0,203.0,204.14,-4.61,-9.8,137731.0,28116259.3,ETB,TELECOM,209.10333333333332,208.575,208.32105263157894,-0.07128908374730171,-6.880733944954132,107.42885814051584,11.193385476901975,239.0,-0.15062761506276146,-15.0,Miércoles,51.38419986495611,-0.07727272727272727,98720268.3,0.28480736310964827,-3.551490675852236,1
2021-10-08,197.0,0.0,0.0,185.12,0.0,0.0,713.0,131992.8,ETB,TELECOM,209.3033333333333,208.075,208.17402597402597,-0.03000225030379879,-2.9556650246305383,103.19890937476856,10.973702272621672,239.0,-0.17573221757322177,-6.0,Viernes,48.684210526315795,-0.0742481203007519,97419170.48500001,0.0013548955440995404,-5.662636178618455,1
2021-10-09,200.0,200.0,200.0,200.16,0.05,0.1,101358.0,20287540.8,ETB,TELECOM,208.86999999999998,207.90833333333333,208.06923076923076,0.015113637810048106,1.522842639593902,98.86391565306525,2.9875548090103026,239.0,-0.16317991631799167,3.0,,44.680851063829785,0.0,98024336.9,0.20696432581529658,-3.7420286367464834,1
2021-10-11,201.0,0.0,0.0,197.61,0.0,0.0,19137.0,3781718.3,ETB,TELECOM,208.20333333333332,207.70833333333334,207.97974683544305,0.004987541511038968,0.49999999999998934,94.34593604164013,3.2959557364685637,239.0,-0.15899581589958156,1.0,Lunes,37.6,0.020304568527918843,98206783.545,0.03850770958471675,-2.980571980209973,1
2021-10-12,186.1,186.1,186.1,187.49,-2.57,-4.9,161963.0,30366701.0,ETB,TELECOM,207.34,207.57666666666668,207.70625,-0.07702074441087069,-7.412935323383085,96.41346963029987,4.09975321082384,239.0,-0.22133891213389123,-14.900000000000006,Martes,36.74745895230649,-0.06903451725862941,90816200.83000001,0.3343753727029807,-9.804681820384829,1
2021-11-02,240.0,240.0,229.3,236.09,4.35,10.0,5273719.0,1245054802.5,ETB,TELECOM,208.44,208.20833333333334,208.10493827160494,0.2543547596937862,28.962923159591615,153.92032118231432,14.318641968179623,240.0,0.0,53.900000000000006,Martes,57.78923253150057,0.19402985074626855,152166534.41500002,8.182185441014203,15.19907840737275,0
2021-11-03,218.1,223.3,218.1,220.56,-2.2,-4.9,525419.0,115887760.0,ETB,TELECOM,209.04333333333335,208.49333333333334,208.22682926829268,-0.09568525013440798,-9.125000000000005,155.5280013507743,15.31248870751036,240.0,-0.09125000000000005,-21.900000000000006,Miércoles,54.92651061513337,0.1418848167539266,157914257.95,0.733865082890066,4.206980577653541,0
2021-11-05,211.9,216.9,206.0,209.44,-2.8,-6.1,505850.0,105946363.9,ETB,TELECOM,209.47666666666666,208.85666666666665,208.2710843373494,-0.02883920793332989,-2.842732691425942,149.09995298945452,15.53277911749111,240.0,-0.11708333333333332,-6.199999999999989,Viernes,53.98608881754949,-0.07869565217391306,162922884.01000002,0.6502853453876813,0.9817003431185676,1
2021-11-06,206.0,206.0,206.0,206.7,1.48,3.0,130177.0,26907447.6,ETB,TELECOM,209.94333333333333,208.73999999999998,208.24404761904762,-0.028238296484672316,-2.784332232184994,142.8318976581401,15.68167271854338,240.0,-0.14166666666666672,-5.900000000000006,,51.60610847814639,-0.07623318385650224,156624027.12,0.171796422903776,-1.618988490376816,1
2021-11-08,193.9,193.9,180.7,187.4,-1.57,-3.1,191055.0,35803799.3,ETB,TELECOM,209.23333333333332,208.43666666666664,208.07529411764708,-0.060533606540974956,-5.87378640776699,138.97081595404498,15.480230872897241,240.0,-0.19208333333333327,-12.099999999999994,Lunes,48.23295171727228,-0.11055045871559632,156349553.585,0.22899841079837258,-6.547461262259913,1
2021-11-10,198.0,198.0,196.0,196.79,-0.45,-0.9,571024.0,112371984.3,ETB,TELECOM,208.71666666666667,208.08666666666664,207.95813953488374,0.02092446844592916,2.1144920061887618,133.12949235230965,4.169460952243608,240.0,-0.17500000000000004,4.099999999999994,Miércoles,51.79487179487179,-0.024630541871921152,158421157.26,0.709324349370682,-4.06279526128352,1
2021-11-11,199.0,199.0,199.0,198.81,-1.0,-2.0,55147.0,10963717.0,ETB,TELECOM,207.68333333333334,207.9033333333333,207.85517241379313,0.005037794029957081,0.5050505050504972,127.00532297410396,3.1339122946928253,240.0,-0.17083333333333328,1.0,Jueves,40.12738853503185,0.010152284263959421,157812890.93,0.06947288612096399,-3.254819028172777,1
2021-12-01,214.3,215.1,214.3,214.75,-0.42,-0.9,520995.0,111884334.1,ETB,TELECOM,207.46,207.925,207.9284090909091,0.07407207775503907,7.688442211055291,126.39036892191737,5.136821906951419,240.0,-0.10708333333333331,15.300000000000011,Miércoles,47.368421052631575,0.07150000000000012,160780500.14,0.6958824857652294,3.822489220483511,0
2021-12-02,245.5,248.0,235.0,242.9,2.29,5.5,4524216.0,1098924392.9,ETB,TELECOM,208.54333333333335,208.73333333333332,208.35056179775282,0.13592004475504388,14.559029398040124,135.44776509353687,7.716159343844569,245.5,0.0,31.19999999999999,Jueves,57.18015665796345,0.22139303482587058,215694663.48499998,5.094814934892547,17.556922929585568,0
2021-12-03,218.1,0.0,0.0,222.73,0.0,0.0,55100.0,12272304.4,ETB,TELECOM,209.04666666666668,209.1183333333333,208.45888888888888,-0.1183432740269919,-11.16089613034623,143.55778189920676,9.523624591822978,245.5,-0.11160896130346232,-27.400000000000006,Viernes,53.702795487984304,0.17195056421278876,215296325.21000004,0.05700192229490956,3.9834084245154924,0
2021-12-04,222.0,222.0,222.0,221.72,0.91,2.0,156349.0,34665215.0,ETB,TELECOM,209.78333333333333,209.4683333333333,208.62555555555554,0.017723708664695994,1.7881705639614776,137.03648002888502,9.530109153686073,245.5,-0.09572301425661911,3.9000000000000057,,56.194251734390484,-0.07499999999999996,213894566.55,0.162066833015586,5.31559097701559,0
2021-12-05,211.9,0.0,0.0,211.37,0.0,0.0,43205.0,9132348.3,ETB,TELECOM,210.21666666666667,209.41666666666666,208.42444444444445,-0.046562916598026034,-4.549549549549548,132.84919706912763,10.070715699713043,245.5,-0.13686354378818733,-10.099999999999994,,52.84825275251317,-0.02842732691425942,211312303.57500002,0.04321730512373456,0.028323262839880226,0
2021-12-07,200.5,200.5,199.6,199.99,0.25,0.5,404799.0,80956241.4,ETB,TELECOM,210.2,209.22333333333336,208.30888888888887,-0.05530021852762951,-5.379896177442189,129.2926237339527,9.809060841731954,245.5,-0.18329938900203668,-11.400000000000006,Martes,49.8860009119927,-0.053798961774421894,163761895.39000002,0.49435334884957327,-4.689468305088779,0
2021-12-08,193.9,0.0,0.0,193.73,0.0,0.0,11136.0,2157407.2,ETB,TELECOM,209.4966666666667,208.4716666666667,208.14222222222222,-0.03347168449801768,-3.2917705735660774,123.99702273102923,4.640672151577255,245.5,-0.21018329938900204,-6.599999999999994,Miércoles,51.8483412322275,-0.0587378640776699,161282967.43,0.013376534635849613,-7.184912163132445,0
2021-12-10,197.9,197.9,195.0,196.2,-0.05,-0.1,293056.0,57498442.3,ETB,TELECOM,208.36,208.08666666666667,208.09666666666666,0.020419290359913928,2.0629190304280565,118.94413561109944,3.5486184454957206,245.5,-0.19389002036659875,4.0,Viernes,36.93358162631906,0.020629190304280565,157155538.62,0.36586965247868525,-4.812294076621545,0
